id,name,set_name,pricecharting_id,pc_product_name,pc_console_name,name_score,set_score,reason
jp-sm8-042,Unown,Explosive Impact,3468612,,,0.0,0.0,id_not_found
jp-sm8-046,Nihilego,Explosive Impact,3468617,,,0.0,0.0,id_not_found
jp-sm8-048,Naganadel,Explosive Impact,3468619,,,0.0,0.0,id_not_found
jp-sm8-049,Sudowoodo,Explosive Impact,3468620,,,0.0,0.0,id_not_found
jp-sm8-050,Phanpy,Explosive Impact,3468621,,,0.0,0.0,id_not_found
jp-sm8-058,Umbreon,Explosive Impact,3468629,,,0.0,0.0,id_not_found
jp-sm8-059,Tyranitar GX,Explosive Impact,3468678,,,0.0,0.0,id_not_found
jp-sm8-060,Forretress,Explosive Impact,3468631,,,0.0,0.0,id_not_found
jp-sm8-064,Snubbull,Explosive Impact,3471757,,,0.0,0.0,id_not_found
jp-sm8-063,Azumarill,Explosive Impact,3468634,,,0.0,0.0,id_not_found
jp-sm8-071,Miltank,Explosive Impact,3468642,,,0.0,0.0,id_not_found
jp-sm8-072,Lugia GX,Explosive Impact,3468671,,,0.0,0.0,id_not_found
jp-sm8-073,Pikipek,Explosive Impact,3468644,,,0.0,0.0,id_not_found
jp-sm8-079,Rare Candy,Explosive Impact,3468650,,,0.0,0.0,id_not_found
jp-sm8-078,Ultra Ball,Explosive Impact,3468649,,,0.0,0.0,id_not_found
jp-sm8-080,Switch,Explosive Impact,3468651,,,0.0,0.0,id_not_found
jp-sm8-081,Pokémon Catcher,Explosive Impact,2198707,,,0.0,0.0,id_not_found
jp-sm8-082,Moomoo Milk,Explosive Impact,3468653,,,0.0,0.0,id_not_found
jp-sm8-087,Whitney,Explosive Impact,3468672,,,0.0,0.0,id_not_found
jp-sm8-090,Hau,Explosive Impact,3468661,,,0.0,0.0,id_not_found
jp-sm8-091,Lillie,Explosive Impact,3468662,,,0.0,0.0,id_not_found
jp-sm8-104,Shuckle GX Holofoil,Explosive Impact,3468675,,,0.0,0.0,id_not_found
jp-sm8-108,Lugia GX Holofoil,Explosive Impact,3468679,,,0.0,0.0,id_not_found
jp-sm8-109,Wait and See Hammer Holofoil,Explosive Impact,3468680,,,0.0,0.0,id_not_found
jp-sm8-110,Lost Blender Holofoil,Explosive Impact,3468681,,,0.0,0.0,id_not_found
jp-sm8-111,Choice Helmet Holofoil,Explosive Impact,3468682,,,0.0,0.0,id_not_found
jp-sm8a-016,Pupitar,Dark Order,3468958,,,0.0,0.0,id_not_found
jp-sm8a-015,Larvitar,Dark Order,3468957,,,0.0,0.0,id_not_found
jp-sm8a-018,Alolan Grimer,Dark Order,3468960,,,0.0,0.0,id_not_found
jp-sm8a-017,Pancham,Dark Order,3468959,,,0.0,0.0,id_not_found
jp-sm8a-019,Alolan Muk,Dark Order,3468961,,,0.0,0.0,id_not_found
jp-sm8a-023,Absol,Dark Order,3468965,,,0.0,0.0,id_not_found
jp-sm8a-024,Spiritomb,Dark Order,3468966,,,0.0,0.0,id_not_found
jp-sm8a-025,Zorua,Dark Order,3468967,,,0.0,0.0,id_not_found
jp-sm8a-026,Zoroark,Dark Order,3468968,,,0.0,0.0,id_not_found
jp-sm8a-037,Ferroseed,Dark Order,3468979,,,0.0,0.0,id_not_found
jp-sm8a-038,Ferrothorn,Dark Order,3468980,,,0.0,0.0,id_not_found
jp-sm8a-048,Dangerous Drill,Dark Order,3468990,,,0.0,0.0,id_not_found
jp-sm8a-049,Metal Goggles,Dark Order,3468991,,,0.0,0.0,id_not_found
jp-sm8a-050,Nanu,Dark Order,3468992,,,0.0,0.0,id_not_found
jp-sm8a-051,Jasmine,Dark Order,3468993,,,0.0,0.0,id_not_found
jp-sm8b-001,Bulbasaur,GX Ultra Shiny,6137606,Mewtwo #001,Pokemon Japanese Solgaleo-GX & Lunala-GX Legendary Set,0.0,0.24,name_mismatch
jp-sm8a-61,Incineroar GX Holofoil,Dark Order,3469003,,,0.0,0.0,id_not_found
jp-sm8a-60,Hoopa GX Holofoil,Dark Order,3469002,,,0.0,0.0,id_not_found
jp-sm8b-004,Exeggcute,GX Ultra Shiny,3445552,,,0.0,0.0,id_not_found
jp-sm8b-005,Mow Rotom,GX Ultra Shiny,6137607,,,0.0,0.0,id_not_found
jp-sm8b-006,Shaymin,GX Ultra Shiny,3468094,,,0.0,0.0,id_not_found
jp-sm8b-009,Pheromosa,GX Ultra Shiny,3445713,,,0.0,0.0,id_not_found
jp-sm8b-010,Slugma,GX Ultra Shiny,3445558,,,0.0,0.0,id_not_found
jp-sm8b-014,Blaziken,GX Ultra Shiny,3445562,,,0.0,0.0,id_not_found
jp-sm8b-017,Reshiram,GX Ultra Shiny,6137609,,,0.0,0.0,id_not_found
jp-sm8b-019,Fennekin,GX Ultra Shiny,3445567,,,0.0,0.0,id_not_found
jp-sm8b-020,Braixen,GX Ultra Shiny,6137610,,,0.0,0.0,id_not_found
jp-sm8b-021,Delphox,GX Ultra Shiny,3445569,,,0.0,0.0,id_not_found
jp-sm8b-023,Wooper,GX Ultra Shiny,3445717,,,0.0,0.0,id_not_found
jp-sm8b-026,Abomasnow,GX Ultra Shiny,3445574,,,0.0,0.0,id_not_found
jp-sm8b-033,Greninja GX,GX Ultra Shiny,3445764,,,0.0,0.0,id_not_found
jp-sm8b-034,Raikou,GX Ultra Shiny,3445582,,,0.0,0.0,id_not_found
jp-sm8b-047,Lunala,GX Ultra Shiny,3473378,,,0.0,0.0,id_not_found
jp-sm8b-048,Dawn Wings Necrozma,GX Ultra Shiny,3445596,,,0.0,0.0,id_not_found
jp-sm8b-053,Cubone,GX Ultra Shiny,3445601,,,0.0,0.0,id_not_found
jp-sm8b-054,Sudowoodo,GX Ultra Shiny,3445728,,,0.0,0.0,id_not_found
jp-sm8b-055,Riolu,GX Ultra Shiny,3445729,,,0.0,0.0,id_not_found
jp-sm8b-061,Lycanroc GX,GX Ultra Shiny,3445774,,,0.0,0.0,id_not_found
jp-sm8b-062,Buzzwole,GX Ultra Shiny,3445732,,,0.0,0.0,id_not_found
jp-sm8b-063,Buzzwole GX,GX Ultra Shiny,3445776,,,0.0,0.0,id_not_found
jp-sm8b-064,Marshadow GX,GX Ultra Shiny,3445612,,,0.0,0.0,id_not_found
jp-sm8b-065,Sneasel,GX Ultra Shiny,3445613,,,0.0,0.0,id_not_found
jp-sm8b-066,Weavile,GX Ultra Shiny,3445614,,,0.0,0.0,id_not_found
jp-sm8b-073,Hydreigon,GX Ultra Shiny,3445621,,,0.0,0.0,id_not_found
jp-sm8b-076,Alolan Diglett,GX Ultra Shiny,3445624,,,0.0,0.0,id_not_found
jp-sm8b-079,Magneton,GX Ultra Shiny,3445736,,,0.0,0.0,id_not_found
jp-sm8b-080,Magnezone,GX Ultra Shiny,3445737,,,0.0,0.0,id_not_found
jp-sm8b-082,Solgaleo,GX Ultra Shiny,3473399,,,0.0,0.0,id_not_found
jp-sm8b-083,Celesteela,GX Ultra Shiny,3445740,,,0.0,0.0,id_not_found
jp-sm8b-087,Magearna,GX Ultra Shiny,3445635,,,0.0,0.0,id_not_found
jp-sm8b-091,Kirlia,GX Ultra Shiny,3445743,,,0.0,0.0,id_not_found
jp-sm8b-094,Diancie,GX Ultra Shiny,3445744,,,0.0,0.0,id_not_found
jp-sm8b-100,Gabite,GX Ultra Shiny,3445648,,,0.0,0.0,id_not_found
jp-sm8b-102,Zygarde,GX Ultra Shiny,3445650,,,0.0,0.0,id_not_found
jp-sm8b-103,Turtonator,GX Ultra Shiny,3445651,,,0.0,0.0,id_not_found
jp-sm8b-105,Eevee,GX Ultra Shiny,3445653,,,0.0,0.0,id_not_found
jp-sm8b-106,Dunsparce,GX Ultra Shiny,3445654,,,0.0,0.0,id_not_found
jp-sm8b-117,Field Blower,GX Ultra Shiny,3445665,,,0.0,0.0,id_not_found
jp-sm8b-118,Max Potion,GX Ultra Shiny,3445666,,,0.0,0.0,id_not_found
jp-sm8b-122,Escape Board,GX Ultra Shiny,3445670,,,0.0,0.0,id_not_found
jp-sm8b-121,Water Memory,GX Ultra Shiny,3445669,,,0.0,0.0,id_not_found
jp-sm8b-131,Gladion,GX Ultra Shiny,3445679,,,0.0,0.0,id_not_found
jp-sm8b-135,Copycat,GX Ultra Shiny,3445683,,,0.0,0.0,id_not_found
jp-sm8b-136,Lusamine,GX Ultra Shiny,3445684,,,0.0,0.0,id_not_found
jp-sm8b-142,Wela Volcano Park,GX Ultra Shiny,3445690,,,0.0,0.0,id_not_found
jp-sm8b-144,Mt. Coronet,GX Ultra Shiny,3445692,,,0.0,0.0,id_not_found
jp-sm8b-143,Ultra Space,GX Ultra Shiny,3445691,,,0.0,0.0,id_not_found
jp-sm8b-149,Unit Energy,GX Ultra Shiny,3445697,,,0.0,0.0,id_not_found
jp-sm8b-151,Aether Foundation Employee,GX Ultra Shiny,3445699,,,0.0,0.0,id_not_found
jp-sm8b-152,Guzma,GX Ultra Shiny,3445700,,,0.0,0.0,id_not_found
jp-sm8b-157,Morgan,GX Ultra Shiny,3445705,,,0.0,0.0,id_not_found
jp-sm8b-161,Scyther,GX Ultra Shiny,3445709,,,0.0,0.0,id_not_found
jp-sm8b-168,Alolan Vulpix,GX Ultra Shiny,3445716,,,0.0,0.0,id_not_found
jp-sm8b-169,Wooper,GX Ultra Shiny,3445717,,,0.0,0.0,id_not_found
jp-sm8b-170,Quagsire,GX Ultra Shiny,3445718,,,0.0,0.0,id_not_found
jp-sm8b-171,Froakie,GX Ultra Shiny,3445719,,,0.0,0.0,id_not_found
jp-sm8b-172,Frogadier,GX Ultra Shiny,3445720,,,0.0,0.0,id_not_found
jp-sm8b-173,Voltorb,GX Ultra Shiny,3445721,,,0.0,0.0,id_not_found
jp-sm8b-182,Lucario,GX Ultra Shiny,3445730,,,0.0,0.0,id_not_found
jp-sm8b-191,Metang,GX Ultra Shiny,3445739,,,0.0,0.0,id_not_found
jp-sm8b-192,Celesteela,GX Ultra Shiny,3445740,,,0.0,0.0,id_not_found
jp-sm8b-193,Kartana,GX Ultra Shiny,3445741,,,0.0,0.0,id_not_found
jp-sm8b-194,Ralts,GX Ultra Shiny,3445742,,,0.0,0.0,id_not_found
jp-sm8b-195,Kirlia,GX Ultra Shiny,3445743,,,0.0,0.0,id_not_found
jp-sm8b-199,Gabite,GX Ultra Shiny,3445747,,,0.0,0.0,id_not_found
jp-sm8b-200,Garchomp,GX Ultra Shiny,3445748,,,0.0,0.0,id_not_found
jp-sm8b-201,Eevee,GX Ultra Shiny,3445749,,,0.0,0.0,id_not_found
jp-sm8b-205,Type: Null,GX Ultra Shiny,3445753,,,0.0,0.0,id_not_found
jp-sm8b-208,Golisopod GX,GX Ultra Shiny,3445756,,,0.0,0.0,id_not_found
jp-sm8b-212,Turtonator GX,GX Ultra Shiny,3445760,,,0.0,0.0,id_not_found
jp-sm8b-216,Greninja GX,GX Ultra Shiny,3445764,,,0.0,0.0,id_not_found
jp-sm8b-217,Electrode GX,GX Ultra Shiny,3445765,,,0.0,0.0,id_not_found
jp-sm8b-218,Xurkitree GX,GX Ultra Shiny,3445766,,,0.0,0.0,id_not_found
jp-sm8b-221,Banette GX,GX Ultra Shiny,3445769,,,0.0,0.0,id_not_found
jp-sm8b-229,Umbreon GX,GX Ultra Shiny,3445777,,,0.0,0.0,id_not_found
jp-sm8b-231,Zoroark GX,GX Ultra Shiny,3445779,,,0.0,0.0,id_not_found
jp-sm8b-232,Guzzlord GX,GX Ultra Shiny,3445780,,,0.0,0.0,id_not_found
jp-sm8b-233,Scizor GX,GX Ultra Shiny,3445781,,,0.0,0.0,id_not_found
jp-sm8b-239,Altaria GX,GX Ultra Shiny,3445787,,,0.0,0.0,id_not_found
jp-sm8b-240,Rayquaza GX,GX Ultra Shiny,3445788,,,0.0,0.0,id_not_found
jp-sm8b-242,Silvally GX,GX Ultra Shiny,3445790,,,0.0,0.0,id_not_found
jp-sm8b-244,Tapu Bulu GX Holofoil,GX Ultra Shiny,3445792,,,0.0,0.0,id_not_found
jp-sm9-001,Celebi & Venusaur GX,Tag Bolt,3468688,,,0.0,0.0,id_not_found
jp-sm9-008,Exeggcute,Tag Bolt,3468695,,,0.0,0.0,id_not_found
jp-sm9-010,Charmander,Tag Bolt,3468697,,,0.0,0.0,id_not_found
jp-sm9-009,Pinsir,Tag Bolt,3468696,,,0.0,0.0,id_not_found
jp-sm9-011,Charmander,Tag Bolt,3468697,,,0.0,0.0,id_not_found
jp-sm9-012,Charmeleon,Tag Bolt,3468699,,,0.0,0.0,id_not_found
jp-sm9-013,Charizard,Tag Bolt,3468700,,,0.0,0.0,id_not_found
jp-sm9-016,Ponyta,Tag Bolt,3468703,,,0.0,0.0,id_not_found
jp-sm9-021,Squirtle,Tag Bolt,3468707,,,0.0,0.0,id_not_found
jp-sm9-026,Staryu,Tag Bolt,3468713,,,0.0,0.0,id_not_found
jp-sm9-030,Articuno,Tag Bolt,3468717,,,0.0,0.0,id_not_found
jp-sm9-031,Pikachu & Zekrom GX,Tag Bolt,3468788,,,0.0,0.0,id_not_found
jp-sm9-037,Electrode,Tag Bolt,3468724,,,0.0,0.0,id_not_found
jp-sm9-038,Gengar & Mimikyu GX,Tag Bolt,3468790,,,0.0,0.0,id_not_found
jp-sm9-040,Nidorina,Tag Bolt,3468727,,,0.0,0.0,id_not_found
jp-sm9-041,Nidoqueen,Tag Bolt,3468728,,,0.0,0.0,id_not_found
jp-sm9-049,Starmie,Tag Bolt,3468736,,,0.0,0.0,id_not_found
jp-sm9-051,Jynx,Tag Bolt,3468738,,,0.0,0.0,id_not_found
jp-sm9-052,Mankey,Tag Bolt,3468739,,,0.0,0.0,id_not_found
jp-sm9-057,Omastar,Tag Bolt,3468744,,,0.0,0.0,id_not_found
jp-sm9-060,Latias & Latios GX,Tag Bolt,3468792,,,0.0,0.0,id_not_found
jp-sm9-061,Alolan Exeggutor,Tag Bolt,3468748,,,0.0,0.0,id_not_found
jp-sm9-064,Dragonair,Tag Bolt,3468751,,,0.0,0.0,id_not_found
jp-sm9-065,Dragonite,Tag Bolt,3468752,,,0.0,0.0,id_not_found
jp-sm9-067,Pidgey,Tag Bolt,3468754,,,0.0,0.0,id_not_found
jp-sm9-071,Meowth,Tag Bolt,3468758,,,0.0,0.0,id_not_found
jp-sm9-075,Tauros,Tag Bolt,3468762,,,0.0,0.0,id_not_found
jp-sm9-078,Judge Whistle,Tag Bolt,3468805,,,0.0,0.0,id_not_found
jp-sm9-077,Escape Rope,Tag Bolt,3468764,,,0.0,0.0,id_not_found
jp-sm9-081,Rare Candy,Tag Bolt,3468768,,,0.0,0.0,id_not_found
jp-sm9-087,Brock's Grit,Tag Bolt,3468796,,,0.0,0.0,id_not_found
jp-sm9-090,Lavender Town,Tag Bolt,3468777,,,0.0,0.0,id_not_found
jp-sm9-091,Viridian Forest,Tag Bolt,3468778,,,0.0,0.0,id_not_found
jp-sm9-097,Celebi & Venusaur GX,Tag Bolt,3468688,,,0.0,0.0,id_not_found
jp-sm9-098,Magikarp & Wailord GX,Tag Bolt,3468799,,,0.0,0.0,id_not_found
jp-sm9-099,Magikarp & Wailord GX,Tag Bolt,3468799,,,0.0,0.0,id_not_found
jp-sm9-109,Sabrina's Implication,Tag Bolt,3468797,,,0.0,0.0,id_not_found
jp-sm9-110,Celebi & Venusaur GX,Tag Bolt,3468798,,,0.0,0.0,id_not_found
jp-sm9-111,Magikarp & Wailord GX,Tag Bolt,3468799,,,0.0,0.0,id_not_found
jp-sm9-112,Pikachu & Zekrom GX,Tag Bolt,3468800,,,0.0,0.0,id_not_found
jp-sm9a-001,Venonat,Night Unison,3469176,,,0.0,0.0,id_not_found
jp-sm9a-002,Venomoth GX,Night Unison,3469177,,,0.0,0.0,id_not_found
jp-sm9a-003,Bellsprout,Night Unison,3469178,,,0.0,0.0,id_not_found
jp-sm9a-008,Tentacruel,Night Unison,3469183,,,0.0,0.0,id_not_found
jp-sm9a-009,Goldeen,Night Unison,3469184,,,0.0,0.0,id_not_found
jp-sm9a-010,Seaking,Night Unison,3469185,,,0.0,0.0,id_not_found
jp-sm9a-011,Kyurem,Night Unison,3469186,,,0.0,0.0,id_not_found
jp-sm9a-017,Charjabug,Night Unison,3469192,,,0.0,0.0,id_not_found
jp-sm9a-019,Zeraora,Night Unison,3469194,,,0.0,0.0,id_not_found
jp-sm9a-030,Malamar,Night Unison,3469205,,,0.0,0.0,id_not_found
jp-sm9a-031,Gardevoir & Sylveon GX,Night Unison,3469206,,,0.0,0.0,id_not_found
jp-sm9a-032,Clefairy,Night Unison,3469207,,,0.0,0.0,id_not_found
jp-sm9a-033,Clefable,Night Unison,3469208,,,0.0,0.0,id_not_found
jp-sm9a-034,Togepi,Night Unison,3469209,,,0.0,0.0,id_not_found
jp-sm9a-041,Lickitung,Night Unison,3469216,,,0.0,0.0,id_not_found
jp-sm9a-042,Lickilicky,Night Unison,3469217,,,0.0,0.0,id_not_found
jp-sm9a-043,Electromagnetic Radar,Night Unison,3469218,,,0.0,0.0,id_not_found
jp-sm9a-052,Electropower,Night Unison,3469227,,,0.0,0.0,id_not_found
jp-sm9a-056,Venomoth GX,Night Unison,3469177,,,0.0,0.0,id_not_found
jp-sm9a-062,Janine,Night Unison,3469237,,,0.0,0.0,id_not_found
jp-sm9a-065,Dedenne GX,Night Unison,3469240,,,0.0,0.0,id_not_found
jp-sm9a-066,Greninja & Zoroark GX,Night Unison,3469241,,,0.0,0.0,id_not_found
jp-sm9a-067,Gardevoir & Sylveon GX,Night Unison,3469206,,,0.0,0.0,id_not_found
jp-sm9a-068,Electromagnetic Radar,Night Unison,3469243,,,0.0,0.0,id_not_found
jp-sm9a-070,Aether Paradise Conservation Area,Night Unison,3469245,,,0.0,0.0,id_not_found
jp-sm9b-003,Metapod,Full Metal Wall,3469275,,,0.0,0.0,id_not_found
jp-sm9b-009,Wartortle,Full Metal Wall,3469281,,,0.0,0.0,id_not_found
jp-sm9b-015,Arbok,Full Metal Wall,3469287,,,0.0,0.0,id_not_found
jp-sm9b-016,Zubat,Full Metal Wall,3469288,,,0.0,0.0,id_not_found
jp-sm9b-017,Golbat,Full Metal Wall,3469289,,,0.0,0.0,id_not_found
jp-sm9b-018,Crobat,Full Metal Wall,3469290,,,0.0,0.0,id_not_found
jp-sm9b-019,Drowzee,Full Metal Wall,3469291,,,0.0,0.0,id_not_found
jp-sm9b-027,Riolu,Full Metal Wall,3469299,,,0.0,0.0,id_not_found
jp-sm9b-030,Alolan Diglett,Full Metal Wall,3469302,,,0.0,0.0,id_not_found
jp-sm9b-032,Aron,Full Metal Wall,3469304,,,0.0,0.0,id_not_found
jp-sm9b-033,Lairon,Full Metal Wall,3469305,,,0.0,0.0,id_not_found
jp-sm9b-040,Fearow,Full Metal Wall,3469312,,,0.0,0.0,id_not_found
jp-sm9b-043,Celesteela GX,Full Metal Wall,3469315,,,0.0,0.0,id_not_found
jp-sm9b-044,Devolution Spray Z,Full Metal Wall,3469316,,,0.0,0.0,id_not_found
jp-sm9b-045,Beast Bringer,Full Metal Wall,3469317,,,0.0,0.0,id_not_found
jp-sm9b-051,Ultra Ball,Full Metal Wall,3469323,,,0.0,0.0,id_not_found
jp-sm9b-054,Acerola,Full Metal Wall,3469326,,,0.0,0.0,id_not_found
jp-sm9b-060,Celesteela GX,Full Metal Wall,3469315,,,0.0,0.0,id_not_found
jp-sm9b-063,Pheromosa & Buzzwole GX,Full Metal Wall,3469273,,,0.0,0.0,id_not_found
jp-sm9b-061,Green's Search,Full Metal Wall,2230827,,,0.0,0.0,id_not_found
jp-sm9b-064,Blastoise GX,Full Metal Wall,3469282,,,0.0,0.0,id_not_found
jp-sm9b-065,Lucario & Melmetal GX,Full Metal Wall,3469301,,,0.0,0.0,id_not_found
jp-sma-002,Rowlet,Sun & Moon Starter Set,5836065,,,0.0,0.0,id_not_found
jp-sma-007,Growlithe,Sun & Moon Starter Set,806770,,,0.0,0.0,id_not_found
jp-sma-008,Torkoal,Sun & Moon Starter Set,5836075,,,0.0,0.0,id_not_found
jp-sma-010,Torracat,Sun & Moon Starter Set,5836077,,,0.0,0.0,id_not_found
jp-sma-014,Primarina-GX,Sun & Moon Starter Set,3473756,,,0.0,0.0,id_not_found
jp-sma-019,Drowzee,Sun & Moon Starter Set,806807,,,0.0,0.0,id_not_found
jp-sma-020,Hypno,Sun & Moon Starter Set,806808,,,0.0,0.0,id_not_found
jp-sma-023,Makuhita,Sun & Moon Starter Set,806813,,,0.0,0.0,id_not_found
jp-sma-026,Alolan Meowth,Sun & Moon Starter Set,806822,,,0.0,0.0,id_not_found
jp-sma-025,Sandygast,Sun & Moon Starter Set,3473774,,,0.0,0.0,id_not_found
jp-sma-034,Lillipup,Sun & Moon Starter Set,806847,,,0.0,0.0,id_not_found
jp-sma-036,Energy Retrieval,Sun & Moon Starter Set,806860,,,0.0,0.0,id_not_found
jp-sma-037,Energy Switch,Sun & Moon Starter Set,806861,,,0.0,0.0,id_not_found
jp-sma-043,Nest Ball,Sun & Moon Starter Set,806867,,,0.0,0.0,id_not_found
jp-sma-045,Rare Candy,Sun & Moon Starter Set,3473786,,,0.0,0.0,id_not_found
jp-sma-044,Ultra Ball,Sun & Moon Starter Set,3473785,,,0.0,0.0,id_not_found
jp-sma-046,Switch,Sun & Moon Starter Set,806876,,,0.0,0.0,id_not_found
jp-sma-053,Ilima,Sun & Moon Starter Set,806865,,,0.0,0.0,id_not_found
jp-sma-056,Hau,Sun & Moon Starter Set,806864,,,0.0,0.0,id_not_found
jp-sma-058,Double Colorless Energy,Sun & Moon Starter Set,3473807,,,0.0,0.0,id_not_found
jp-sma-057,Lillie,Sun & Moon Starter Set,2158351,,,0.0,0.0,id_not_found
jp-sma-059,Rainbow Energy,Sun & Moon Starter Set,806881,,,0.0,0.0,id_not_found
jp-smb-013,Professor Sycamore,Premium Trainer Box,8430356,,,0.0,0.0,id_not_found
jp-smb-020,Fire Energy,Premium Trainer Box,5922012,,,0.0,0.0,id_not_found
jp-smb-019,Grass Energy,Premium Trainer Box,5922013,,,0.0,0.0,id_not_found
jp-smb-022,Lightning Energy,Premium Trainer Box,5922014,,,0.0,0.0,id_not_found
jp-smb-021,Water Energy,Premium Trainer Box,5922017,,,0.0,0.0,id_not_found
jp-smb-023,Fighting Energy,Premium Trainer Box,5922011,,,0.0,0.0,id_not_found
jp-smb-027,Fairy Energy,Premium Trainer Box,5922010,,,0.0,0.0,id_not_found
jp-smc-017,Ilima,Tapu Bulu-GX Enhanced Starter Set,6137609,,,0.0,0.0,id_not_found
jp-smc-018,Hau,Tapu Bulu-GX Enhanced Starter Set,5836081,,,0.0,0.0,id_not_found
jp-smc-020,Sophocles,Tapu Bulu-GX Enhanced Starter Set,6137610,,,0.0,0.0,id_not_found
jp-smc-021,Lillie,Tapu Bulu-GX Enhanced Starter Set,6137146,,,0.0,0.0,id_not_found
jp-smd-001,Rowlet,Ash vs Team Rocket Deck Kit,1180028,,,0.0,0.0,id_not_found
jp-smd-007,Tapu Koko,Ash vs Team Rocket Deck Kit,4408999,,,0.0,0.0,id_not_found
jp-smd-005,Ash's Pikachu-GX,Ash vs Team Rocket Deck Kit,5944248,,,0.0,0.0,id_not_found
jp-smd-006,Togedemaru,Ash vs Team Rocket Deck Kit,4408998,,,0.0,0.0,id_not_found
jp-smd-017,Stufful,Ash vs Team Rocket Deck Kit,4409009,,,0.0,0.0,id_not_found
jp-smd-018,Bewear,Ash vs Team Rocket Deck Kit,4409010,,,0.0,0.0,id_not_found
jp-smd-019,Energy Retrieval,Ash vs Team Rocket Deck Kit,5944261,,,0.0,0.0,id_not_found
jp-smd-020,Potion,Ash vs Team Rocket Deck Kit,5944262,,,0.0,0.0,id_not_found
jp-smd-029,Water Energy,Ash vs Team Rocket Deck Kit,4409014,,,0.0,0.0,id_not_found
jp-smd-030,Psychic Energy,Ash vs Team Rocket Deck Kit,4409013,,,0.0,0.0,id_not_found
jp-sme-001,Mewtwo,Solgaleo-GX & Lunala-GX Legendary Starter Set,6137606,,,0.0,0.0,id_not_found
jp-sme-012,Ultra Ball,Solgaleo-GX & Lunala-GX Legendary Starter Set,5836079,,,0.0,0.0,id_not_found
jp-sme-011,Nest Ball,Solgaleo-GX & Lunala-GX Legendary Starter Set,5836078,,,0.0,0.0,id_not_found
jp-sme-013,Rare Candy,Solgaleo-GX & Lunala-GX Legendary Starter Set,4175805,,,0.0,0.0,id_not_found
jp-sme-010,Silvally,Solgaleo-GX & Lunala-GX Legendary Starter Set,5836077,,,0.0,0.0,id_not_found
jp-sme-014,Switch,Solgaleo-GX & Lunala-GX Legendary Starter Set,4175807,,,0.0,0.0,id_not_found
jp-sme-018,Hau,Solgaleo-GX & Lunala-GX Legendary Starter Set,5836081,,,0.0,0.0,id_not_found
jp-smf-001,Aqua Patch,Ultra Sun & Ultra Moon Premium Trainer Box,3473300,,,0.0,0.0,id_not_found
jp-smf-016,N,Ultra Sun & Ultra Moon Premium Trainer Box,4409008,Soul Dew #016,Pokemon Japanese Limited VS,0.0,0.27,name_mismatch
jp-smf-010,Altar of the Moone,Ultra Sun & Ultra Moon Premium Trainer Box,3473790,,,0.0,0.0,id_not_found
jp-smf-005,Choice Band,Ultra Sun & Ultra Moon Premium Trainer Box,3473305,,,0.0,0.0,id_not_found
jp-smf-012,Double Colorless Energy,Ultra Sun & Ultra Moon Premium Trainer Box,3468029,,,0.0,0.0,id_not_found
jp-smf-013,VS Seeker,Ultra Sun & Ultra Moon Premium Trainer Box,8430332,,,0.0,0.0,id_not_found
jp-smf-018,Professor Sycamore,Ultra Sun & Ultra Moon Premium Trainer Box,8430356,,,0.0,0.0,id_not_found
jp-smf-025,Fighting Energy,Ultra Sun & Ultra Moon Premium Trainer Box,3473326,,,0.0,0.0,id_not_found
jp-smf-026,Psychic Energy,Ultra Sun & Ultra Moon Premium Trainer Box,3473329,,,0.0,0.0,id_not_found
jp-smg-026,N,Ultra Sun & Ultra Moon Deck Build Boxes,2206266,Aether Swooper #026,Magic Aether Revolt,0.0,0.07,name_mismatch
jp-smg-007,Choice Band,Ultra Sun & Ultra Moon Deck Build Boxes,3473305,,,0.0,0.0,id_not_found
jp-smg-008,Acerola,Ultra Sun & Ultra Moon Deck Build Boxes,3445676,,,0.0,0.0,id_not_found
jp-smg-009,Guzma,Ultra Sun & Ultra Moon Deck Build Boxes,3445678,,,0.0,0.0,id_not_found
jp-smg-010,Cynthia,Ultra Sun & Ultra Moon Deck Build Boxes,3468106,,,0.0,0.0,id_not_found
jp-smh-001,Pinsir,GX Starter Decks,6137606,Mewtwo #001,Pokemon Japanese Solgaleo-GX & Lunala-GX Legendary Set,0.0,0.18,name_mismatch
jp-smg-020,VS Seeker,Ultra Sun & Ultra Moon Deck Build Boxes,8430332,,,0.0,0.0,id_not_found
jp-smg-023,Bursting Balloon,Ultra Sun & Ultra Moon Deck Build Boxes,845025,,,0.0,0.0,id_not_found
jp-smg-025,Brigette,Ultra Sun & Ultra Moon Deck Build Boxes,845027,,,0.0,0.0,id_not_found
jp-smg-035,Pokemon Ranger,Ultra Sun & Ultra Moon Deck Build Boxes,2209666,,,0.0,0.0,id_not_found
jp-smh-006,Torterra,GX Starter Decks,5836072,,,0.0,0.0,id_not_found
jp-smh-012,Charmeleon,GX Starter Decks,5836079,,,0.0,0.0,id_not_found
jp-smh-011,Charmander,GX Starter Decks,5836078,,,0.0,0.0,id_not_found
jp-smh-014,Growlithe,GX Starter Decks,7876494,,,0.0,0.0,id_not_found
jp-smh-016,Heatran,GX Starter Decks,7876496,,,0.0,0.0,id_not_found
jp-smh-023,Lapras-GX,GX Starter Decks,7876497,,,0.0,0.0,id_not_found
jp-smh-032,Pikachu,GX Starter Decks,7876500,,,0.0,0.0,id_not_found
